DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,LOGIC02,1725148800000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,LOGIC02,1727740800000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,LOGIC02,1730419200000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,LOGIC02,1733011200000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,LOGIC02,1735689600000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,LOGIC02,1738368000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,LOGIC02,1740787200000
DEVICE,a97bf4c0-50d3-11f0-86af-7fcd02ceac23,NMCC,1748736000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC127,1719792000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC127,1722470400000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC127,1725148800000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC127,1727740800000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC127,1730419200000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC127,1733011200000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC127,1735689600000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC127,1738368000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC127,1740787200000
DEVICE,964657d0-3245-11f0-a2be-d7621253a08f,SmokeLevel,1746057600000
DEVICE,4c2d0560-a58f-11ef-88cf-f38f8717d037,M25,0
DEVICE,4c2d0560-a58f-11ef-88cf-f38f8717d037,M25,1751328000000
DEVICE,d6065da0-5588-11f0-86af-7fcd02ceac23,queue_st,1751328000000
DEVICE,b04e4c80-5588-11f0-86af-7fcd02ceac23,ts,1751328000000
DEVICE,b36ac7e0-3972-11f0-a2be-d7621253a08f,SUPV,1748736000000
DEVICE,b36ac7e0-3972-11f0-a2be-d7621253a08f,SUPV,1751328000000
API_USAGE_STATE,9de9e420-0a09-11f0-a2be-d7621253a08f,activeDevicesCountHourly,1740787200000
API_USAGE_STATE,9de9e420-0a09-11f0-a2be-d7621253a08f,activeDevicesCountHourly,1743465600000
API_USAGE_STATE,9de9e420-0a09-11f0-a2be-d7621253a08f,activeDevicesCountHourly,1746057600000
API_USAGE_STATE,9de9e420-0a09-11f0-a2be-d7621253a08f,activeDevicesCountHourly,1748736000000
API_USAGE_STATE,9de9e420-0a09-11f0-a2be-d7621253a08f,activeDevicesCountHourly,1751328000000
API_USAGE_STATE,9de9e420-0a09-11f0-a2be-d7621253a08f,activeDevicesCountHourly,1754006400000
API_USAGE_STATE,03850480-62e4-11f0-86af-7fcd02ceac23,dbApiState,1751328000000
DEVICE,eb075140-6079-11f0-86af-7fcd02ceac23,EM2_FREQ,1751328000000
DEVICE,2f3cb9f0-a58f-11ef-88cf-f38f8717d037,M29,1751328000000
DEVICE,eb075140-6079-11f0-86af-7fcd02ceac23,MODBUS05,0
DEVICE,85d37970-a58f-11ef-88cf-f38f8717d037,firstSetup,1748736000000
DEVICE,85d37970-a58f-11ef-88cf-f38f8717d037,firstSetup,1751328000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC136,1719792000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC136,1722470400000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC136,1725148800000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC136,1727740800000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC136,1730419200000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC136,1733011200000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC136,1735689600000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC136,1738368000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC136,1740787200000
